,base_date,판매수량
245,2019-09-09,42.0
246,2019-09-16,66.0
247,2019-09-23,107.0
248,2019-09-30,177.0
249,2019-10-07,85.0
250,2019-10-14,130.0
251,2019-10-21,117.0
252,2019-10-28,76.0
253,2019-11-04,122.0
254,2019-11-11,57.0
255,2019-11-18,36.0
256,2019-11-25,43.0
257,2019-12-02,45.0
258,2019-12-09,55.0
259,2019-12-16,57.0
260,2019-12-23,44.0
261,2019-12-30,45.0
262,2020-01-06,53.0
263,2020-01-13,49.0
264,2020-01-20,37.0
265,2020-01-27,55.0
266,2020-02-03,79.0
267,2020-02-10,80.0
268,2020-02-17,38.0
269,2020-02-24,32.0
270,2020-03-02,40.0
271,2020-03-09,27.0
272,2020-03-16,27.0
273,2020-03-23,37.0
274,2020-03-30,38.0
275,2020-04-06,40.0
276,2020-04-13,37.0
277,2020-04-20,39.0
278,2020-04-27,61.0
279,2020-05-04,59.0
280,2020-05-11,42.0
281,2020-05-18,68.0
282,2020-05-25,44.0
283,2020-06-01,26.0
284,2020-06-08,33.0
285,2020-06-15,32.0
286,2020-06-22,42.0
287,2020-06-29,31.0
288,2020-07-06,26.0
289,2020-07-13,24.0
290,2020-07-20,8.0
291,2020-07-27,19.0
292,2020-08-03,12.0
293,2020-08-10,22.0
294,2020-08-17,14.0
295,2020-08-24,11.0
296,2020-08-31,13.0
297,2020-09-07,24.0
298,2020-09-14,37.0
299,2020-09-21,40.0
300,2020-09-28,42.0
301,2020-10-05,56.0
302,2020-10-12,90.0
303,2020-10-19,137.0
304,2020-10-26,129.0
305,2020-11-02,91.0
306,2020-11-09,55.0
307,2020-11-16,39.0
308,2020-11-23,36.0
309,2020-11-30,18.0
310,2020-12-07,28.0
311,2020-12-14,17.0
312,2020-12-21,10.0
313,2020-12-28,11.0
314,2021-01-04,42.0
315,2021-01-11,44.0
316,2021-01-18,51.0
317,2021-01-25,70.0
318,2021-02-01,83.0
319,2021-02-08,48.0
320,2021-02-15,68.0
321,2021-02-22,90.0
322,2021-03-01,75.0
323,2021-03-08,45.0
324,2021-03-15,70.0
325,2021-03-22,32.0
326,2021-03-29,38.0
327,2021-04-05,34.0
328,2021-04-12,66.0
329,2021-04-19,83.0
330,2021-04-26,43.0
331,2021-05-03,41.0
332,2021-05-10,40.0
333,2021-05-17,57.0
334,2021-05-24,54.0
335,2021-05-31,52.0
336,2021-06-07,55.0
337,2021-06-14,30.0
338,2021-06-21,34.0
339,2021-06-28,15.0
340,2021-07-05,32.0
341,2021-07-12,13.0
342,2021-07-19,46.0
343,2021-07-26,23.0
344,2021-08-02,9.0
345,2021-08-09,20.0
346,2021-08-16,24.0
347,2021-08-23,57.0
348,2021-08-30,116.0
349,2021-09-06,111.0
350,2021-09-13,77.0
351,2021-09-20,94.0
352,2021-09-27,79.0
353,2021-10-04,91.0
354,2021-10-11,142.0
355,2021-10-18,191.0
356,2021-10-25,159.0
357,2021-11-01,108.0
358,2021-11-08,70.0
359,2021-11-15,85.0
360,2021-11-22,86.0
361,2021-11-29,48.0
362,2021-12-06,48.0
