판매수량
0.0
-1.0
8.0
0.0
3.0
2.0
22.0
29.0
72.0
68.0
80.0
154.0
157.0
154.0
172.0
177.0
205.0
178.0
183.0
203.0
169.0
78.0
44.0
46.0
44.0
27.0
43.0
19.0
32.0
36.0
25.0
19.0
54.0
114.0
87.0
82.0
114.0
137.0
76.0
126.0
130.0
142.0
125.0
58.0
63.0
56.0
35.0
33.0
17.0
15.0
29.0
21.0
9.0
26.0
17.0
26.0
41.0
23.0
30.0
53.0
59.0
76.0
144.0
205.0
177.0
200.0
176.0
203.0
181.0
189.0
172.0
145.0
145.0
142.0
94.0
112.0
93.0
64.0
51.0
54.0
56.0
33.0
28.0
27.0
41.0
50.0
68.0
71.0
64.0
48.0
84.0
86.0
86.0
94.0
83.0
57.0
60.0
27.0
43.0
50.0
21.0
28.0
12.0
18.0
7.0
24.0
46.0
43.0
23.0
51.0
102.0
161.0
107.0
216.0
113.0
127.0
174.0
153.0
164.0
193.0
150.0
254.0
126.0
172.0
206.0
129.0
86.0
100.0
140.0
58.0
65.0
35.0
54.0
30.0
29.0
34.0
29.0
72.0
80.0
90.0
122.0
97.0
109.0
99.0
62.0
71.0
95.0
40.0
28.0
18.0
11.0
-2.0
4.0
0.0
1.0
10.0
13.0
13.0
9.0
9.0
7.0
28.0
21.0
25.0
53.0
112.0
164.0
221.0
217.0
222.0
165.0
186.0
198.0
171.0
153.0
182.0
169.0
130.0
86.0
52.0
95.0
59.0
76.0
34.0
40.0
63.0
73.0
102.0
110.0
128.0
180.0
293.0
200.0
280.0
174.0
173.0
292.0
126.0
136.0
63.0
45.0
27.0
16.0
15.0
15.0
21.0
14.0
36.0
9.0
9.0
12.0
8.0
11.0
34.0
28.0
37.0
87.0
188.0
219.0
410.0
293.0
278.0
257.0
282.0
282.0
185.0
174.0
156.0
102.0
99.0
56.0
41.0
73.0
63.0
59.0
45.0
61.0
58.0
25.0
33.0
29.0
48.0
57.0
119.0
106.0
121.0
193.0
256.0
299.0
200.0
207.0
136.0
65.0
74.0
26.0
24.0
31.0
48.0
15.0
16.0
13.0
13.0
29.0
28.0
9.0
19.0
65.0
50.0
43.0
54.0
78.0
91.0
107.0
137.0
202.0
197.0
267.0
257.0
351.0
288.0
251.0
184.0
166.0
163.0
105.0
88.0
110.0
65.0
58.0
78.0
56.0
97.0
84.0
65.0
59.0
112.0
90.0
155.0
144.0
179.0
87.0
132.0
115.0
104.0
75.0
63.0
28.0
16.0
21.0
26.0
11.0
12.0
12.0
4.0
28.0
22.0
43.0
82.0
76.0
49.0
83.0
143.0
181.0
201.0
260.0
256.0
387.0
342.0
407.0
435.0
294.0
299.0
193.0
198.0
137.0
141.0
63.0
72.0
80.0
79.0
106.0
67.0
83.0
64.0
42.0
85.0
89.0
165.0
205.0
145.0
147.0
143.0
139.0
136.0
136.0
73.0
77.0
52.0
25.0
38.0
41.0
21.0
28.0
14.0
44.0
44.0
