,base_date,판매수량
245,2019-09-09,107.0
246,2019-09-16,126.0
247,2019-09-23,166.0
248,2019-09-30,331.0
249,2019-10-07,173.0
250,2019-10-14,204.0
251,2019-10-21,165.0
252,2019-10-28,141.0
253,2019-11-04,155.0
254,2019-11-11,130.0
255,2019-11-18,82.0
256,2019-11-25,90.0
257,2019-12-02,84.0
258,2019-12-09,51.0
259,2019-12-16,72.0
260,2019-12-23,80.0
261,2019-12-30,58.0
262,2020-01-06,75.0
263,2020-01-13,76.0
264,2020-01-20,50.0
265,2020-01-27,86.0
266,2020-02-03,136.0
267,2020-02-10,117.0
268,2020-02-17,88.0
269,2020-02-24,33.0
270,2020-03-02,59.0
271,2020-03-09,73.0
272,2020-03-16,84.0
273,2020-03-23,82.0
274,2020-03-30,118.0
275,2020-04-06,121.0
276,2020-04-13,120.0
277,2020-04-20,179.0
278,2020-04-27,184.0
279,2020-05-04,209.0
280,2020-05-11,151.0
281,2020-05-18,240.0
282,2020-05-25,223.0
283,2020-06-01,188.0
284,2020-06-08,171.0
285,2020-06-15,106.0
286,2020-06-22,247.0
287,2020-06-29,153.0
288,2020-07-06,149.0
289,2020-07-13,133.0
290,2020-07-20,123.0
291,2020-07-27,129.0
292,2020-08-03,114.0
293,2020-08-10,132.0
294,2020-08-17,144.0
295,2020-08-24,118.0
296,2020-08-31,88.0
297,2020-09-07,137.0
298,2020-09-14,124.0
299,2020-09-21,134.0
300,2020-09-28,76.0
301,2020-10-05,127.0
302,2020-10-12,114.0
303,2020-10-19,154.0
304,2020-10-26,84.0
305,2020-11-02,77.0
306,2020-11-09,59.0
307,2020-11-16,58.0
308,2020-11-23,54.0
309,2020-11-30,55.0
310,2020-12-07,36.0
311,2020-12-14,22.0
312,2020-12-21,27.0
313,2020-12-28,25.0
314,2021-01-04,39.0
315,2021-01-11,45.0
316,2021-01-18,60.0
317,2021-01-25,114.0
318,2021-02-01,116.0
319,2021-02-08,90.0
320,2021-02-15,159.0
321,2021-02-22,195.0
322,2021-03-01,255.0
323,2021-03-08,234.0
324,2021-03-15,247.0
325,2021-03-22,188.0
326,2021-03-29,216.0
327,2021-04-05,248.0
328,2021-04-12,235.0
329,2021-04-19,369.0
330,2021-04-26,279.0
331,2021-05-03,259.0
332,2021-05-10,299.0
333,2021-05-17,341.0
334,2021-05-24,274.0
335,2021-05-31,287.0
336,2021-06-07,191.0
337,2021-06-14,218.0
338,2021-06-21,186.0
339,2021-06-28,165.0
340,2021-07-05,193.0
341,2021-07-12,126.0
342,2021-07-19,115.0
343,2021-07-26,95.0
344,2021-08-02,71.0
345,2021-08-09,96.0
346,2021-08-16,70.0
347,2021-08-23,128.0
348,2021-08-30,232.0
349,2021-09-06,167.0
350,2021-09-13,124.0
351,2021-09-20,130.0
352,2021-09-27,166.0
353,2021-10-04,109.0
354,2021-10-11,90.0
355,2021-10-18,98.0
356,2021-10-25,131.0
357,2021-11-01,54.0
358,2021-11-08,52.0
359,2021-11-15,92.0
360,2021-11-22,30.0
361,2021-11-29,21.0
362,2021-12-06,34.0
363,2021-12-13,40.0
364,2021-12-20,30.0
365,2021-12-27,53.0
366,2022-01-03,38.0
367,2022-01-10,43.0
368,2022-01-17,62.0
