,base_date,판매수량
245,2019-09-09,397.0
246,2019-09-16,636.0
247,2019-09-23,698.0
248,2019-09-30,1140.0
249,2019-10-07,588.0
250,2019-10-14,863.0
251,2019-10-21,696.0
252,2019-10-28,533.0
253,2019-11-04,1009.0
254,2019-11-11,567.0
255,2019-11-18,706.0
256,2019-11-25,665.0
257,2019-12-02,867.0
258,2019-12-09,569.0
259,2019-12-16,636.0
260,2019-12-23,607.0
261,2019-12-30,444.0
262,2020-01-06,550.0
263,2020-01-13,467.0
264,2020-01-20,244.0
265,2020-01-27,394.0
266,2020-02-03,498.0
267,2020-02-10,487.0
268,2020-02-17,335.0
269,2020-02-24,199.0
270,2020-03-02,292.0
271,2020-03-09,299.0
272,2020-03-16,296.0
273,2020-03-23,359.0
274,2020-03-30,402.0
275,2020-04-06,406.0
276,2020-04-13,430.0
277,2020-04-20,485.0
278,2020-04-27,609.0
279,2020-05-04,705.0
280,2020-05-11,743.0
281,2020-05-18,846.0
282,2020-05-25,722.0
283,2020-06-01,837.0
284,2020-06-08,831.0
285,2020-06-15,730.0
286,2020-06-22,878.0
287,2020-06-29,690.0
288,2020-07-06,706.0
289,2020-07-13,590.0
290,2020-07-20,432.0
291,2020-07-27,613.0
292,2020-08-03,460.0
293,2020-08-10,491.0
294,2020-08-17,546.0
295,2020-08-24,610.0
296,2020-08-31,455.0
297,2020-09-07,656.0
298,2020-09-14,638.0
299,2020-09-21,1014.0
300,2020-09-28,420.0
301,2020-10-05,765.0
302,2020-10-12,618.0
303,2020-10-19,820.0
304,2020-10-26,852.0
305,2020-11-02,752.0
306,2020-11-09,610.0
307,2020-11-16,498.0
308,2020-11-23,595.0
309,2020-11-30,528.0
310,2020-12-07,513.0
311,2020-12-14,457.0
312,2020-12-21,419.0
313,2020-12-28,417.0
314,2021-01-04,366.0
315,2021-01-11,341.0
316,2021-01-18,362.0
317,2021-01-25,472.0
318,2021-02-01,414.0
319,2021-02-08,318.0
320,2021-02-15,474.0
321,2021-02-22,552.0
322,2021-03-01,716.0
323,2021-03-08,757.0
324,2021-03-15,846.0
325,2021-03-22,614.0
