,base_date,판매수량
245,2019-09-09,43.0
246,2019-09-16,85.0
247,2019-09-23,89.0
248,2019-09-30,148.0
249,2019-10-07,81.0
250,2019-10-14,133.0
251,2019-10-21,109.0
252,2019-10-28,103.0
253,2019-11-04,168.0
254,2019-11-11,50.0
255,2019-11-18,59.0
256,2019-11-25,37.0
257,2019-12-02,48.0
258,2019-12-09,31.0
259,2019-12-16,54.0
260,2019-12-23,65.0
261,2019-12-30,41.0
262,2020-01-06,58.0
263,2020-01-13,64.0
264,2020-01-20,45.0
265,2020-01-27,46.0
266,2020-02-03,67.0
267,2020-02-10,57.0
268,2020-02-17,39.0
269,2020-02-24,26.0
270,2020-03-02,24.0
271,2020-03-09,24.0
272,2020-03-16,19.0
273,2020-03-23,28.0
274,2020-03-30,25.0
275,2020-04-06,39.0
276,2020-04-13,27.0
277,2020-04-20,22.0
278,2020-04-27,36.0
279,2020-05-04,41.0
280,2020-05-11,92.0
281,2020-05-18,102.0
282,2020-05-25,71.0
283,2020-06-01,86.0
284,2020-06-08,53.0
285,2020-06-15,53.0
286,2020-06-22,97.0
287,2020-06-29,91.0
288,2020-07-06,71.0
289,2020-07-13,61.0
290,2020-07-20,47.0
291,2020-07-27,57.0
292,2020-08-03,59.0
293,2020-08-10,39.0
294,2020-08-17,53.0
295,2020-08-24,43.0
296,2020-08-31,42.0
297,2020-09-07,37.0
298,2020-09-14,71.0
299,2020-09-21,106.0
300,2020-09-28,47.0
301,2020-10-05,90.0
302,2020-10-12,112.0
303,2020-10-19,108.0
304,2020-10-26,109.0
305,2020-11-02,82.0
306,2020-11-09,39.0
307,2020-11-16,43.0
308,2020-11-23,37.0
309,2020-11-30,26.0
310,2020-12-07,48.0
311,2020-12-14,21.0
312,2020-12-21,31.0
313,2020-12-28,18.0
314,2021-01-04,29.0
315,2021-01-11,28.0
316,2021-01-18,45.0
317,2021-01-25,70.0
318,2021-02-01,80.0
319,2021-02-08,49.0
320,2021-02-15,66.0
321,2021-02-22,67.0
322,2021-03-01,75.0
323,2021-03-08,73.0
324,2021-03-15,93.0
325,2021-03-22,70.0
326,2021-03-29,43.0
327,2021-04-05,51.0
328,2021-04-12,68.0
329,2021-04-19,52.0
330,2021-04-26,66.0
331,2021-05-03,100.0
332,2021-05-10,103.0
333,2021-05-17,109.0
334,2021-05-24,107.0
335,2021-05-31,101.0
336,2021-06-07,84.0
337,2021-06-14,86.0
338,2021-06-21,95.0
339,2021-06-28,62.0
340,2021-07-05,81.0
341,2021-07-12,46.0
342,2021-07-19,45.0
343,2021-07-26,36.0
344,2021-08-02,31.0
345,2021-08-09,53.0
346,2021-08-16,58.0
347,2021-08-23,59.0
348,2021-08-30,76.0
349,2021-09-06,113.0
350,2021-09-13,112.0
351,2021-09-20,110.0
352,2021-09-27,148.0
353,2021-10-04,117.0
354,2021-10-11,117.0
355,2021-10-18,144.0
356,2021-10-25,87.0
357,2021-11-01,61.0
358,2021-11-08,47.0
359,2021-11-15,60.0
360,2021-11-22,37.0
361,2021-11-29,27.0
362,2021-12-06,30.0
363,2021-12-13,22.0
364,2021-12-20,29.0
365,2021-12-27,49.0
366,2022-01-03,34.0
367,2022-01-10,55.0
368,2022-01-17,59.0
369,2022-01-24,43.0
370,2022-01-31,31.0
371,2022-02-07,24.0
372,2022-02-14,43.0
373,2022-02-21,70.0
374,2022-02-28,65.0
375,2022-03-07,69.0
376,2022-03-14,54.0
377,2022-03-21,46.0
378,2022-03-28,88.0
379,2022-04-04,116.0
380,2022-04-11,90.0
381,2022-04-18,109.0
382,2022-04-25,125.0
383,2022-05-02,105.0
384,2022-05-09,95.0
385,2022-05-16,70.0
386,2022-05-23,52.0
387,2022-05-30,84.0
388,2022-06-06,66.0
389,2022-06-13,84.0
390,2022-06-20,44.0
391,2022-06-27,56.0
392,2022-07-04,59.0
393,2022-07-11,55.0
394,2022-07-18,60.0
395,2022-07-25,41.0
396,2022-08-01,43.0
397,2022-08-08,41.0
398,2022-08-15,42.0
399,2022-08-22,41.0
400,2022-08-29,51.0
401,2022-09-05,23.0
402,2022-09-12,50.0
403,2022-09-19,97.0
404,2022-09-26,130.0
405,2022-10-03,118.0
406,2022-10-10,136.0
407,2022-10-17,179.0
408,2022-10-24,208.0
409,2022-10-31,187.0
410,2022-11-07,155.0
411,2022-11-14,129.0
412,2022-11-21,128.0
413,2022-11-28,100.0
414,2022-12-05,80.0
415,2022-12-12,85.0
416,2022-12-19,64.0
417,2022-12-26,33.0
