판매수량
2.0
6.0
9.0
3.0
4.0
5.0
31.0
16.0
44.0
45.0
68.0
105.0
109.0
104.0
105.0
99.0
129.0
107.0
102.0
111.0
131.0
134.0
104.0
104.0
102.0
121.0
238.0
125.0
172.0
121.0
164.0
127.0
141.0
101.0
87.0
66.0
73.0
46.0
34.0
41.0
43.0
19.0
31.0
6.0
4.0
2.0
3.0
2.0
8.0
3.0
14.0
19.0
14.0
19.0
21.0
13.0
20.0
15.0
8.0
27.0
26.0
54.0
89.0
94.0
79.0
96.0
92.0
103.0
112.0
96.0
87.0
98.0
87.0
81.0
80.0
88.0
112.0
93.0
176.0
137.0
180.0
167.0
148.0
116.0
166.0
113.0
162.0
79.0
115.0
49.0
99.0
93.0
80.0
65.0
36.0
22.0
13.0
19.0
11.0
13.0
6.0
9.0
11.0
6.0
16.0
15.0
18.0
47.0
23.0
38.0
32.0
86.0
41.0
128.0
97.0
89.0
102.0
101.0
176.0
153.0
98.0
228.0
118.0
181.0
178.0
148.0
193.0
199.0
234.0
265.0
270.0
251.0
259.0
231.0
213.0
199.0
237.0
126.0
152.0
108.0
117.0
81.0
110.0
95.0
38.0
32.0
47.0
36.0
39.0
55.0
28.0
24.0
17.0
22.0
9.0
32.0
46.0
48.0
52.0
80.0
45.0
91.0
57.0
35.0
67.0
76.0
104.0
117.0
95.0
100.0
66.0
136.0
206.0
159.0
142.0
202.0
272.0
279.0
336.0
331.0
388.0
432.0
336.0
360.0
308.0
409.0
348.0
320.0
307.0
348.0
319.0
326.0
211.0
231.0
133.0
121.0
173.0
73.0
93.0
85.0
119.0
135.0
80.0
51.0
39.0
43.0
46.0
42.0
26.0
20.0
39.0
79.0
117.0
128.0
73.0
121.0
132.0
120.0
139.0
150.0
184.0
191.0
200.0
174.0
173.0
174.0
230.0
314.0
364.0
364.0
344.0
353.0
451.0
431.0
367.0
458.0
467.0
404.0
317.0
318.0
290.0
286.0
177.0
205.0
154.0
120.0
166.0
223.0
348.0
208.0
207.0
142.0
108.0
130.0
45.0
50.0
53.0
47.0
47.0
40.0
74.0
49.0
49.0
45.0
32.0
46.0
79.0
94.0
54.0
32.0
73.0
84.0
84.0
85.0
80.0
100.0
85.0
166.0
175.0
263.0
225.0
318.0
288.0
290.0
385.0
354.0
553.0
488.0
455.0
406.0
328.0
386.0
334.0
363.0
317.0
197.0
164.0
188.0
198.0
184.0
112.0
111.0
129.0
101.0
100.0
60.0
47.0
34.0
52.0
43.0
29.0
41.0
25.0
21.0
26.0
26.0
37.0
107.0
83.0
69.0
86.0
131.0
185.0
153.0
168.0
130.0
191.0
225.0
274.0
305.0
268.0
261.0
304.0
376.0
311.0
348.0
289.0
386.0
431.0
374.0
389.0
362.0
373.0
387.0
256.0
343.0
244.0
194.0
247.0
184.0
208.0
187.0
210.0
178.0
111.0
52.0
66.0
42.0
34.0
39.0
34.0
34.0
28.0
38.0
34.0
64.0
