판매수량
18.0
101.0
89.0
92.0
144.0
127.0
125.0
60.0
155.0
147.0
122.0
79.0
164.0
89.0
156.0
66.0
91.0
40.0
54.0
42.0
44.0
29.0
16.0
5.0
7.0
11.0
17.0
10.0
14.0
5.0
15.0
7.0
24.0
56.0
34.0
85.0
99.0
45.0
84.0
63.0
197.0
115.0
139.0
83.0
139.0
116.0
178.0
125.0
157.0
112.0
139.0
99.0
55.0
122.0
79.0
81.0
106.0
105.0
98.0
144.0
158.0
112.0
154.0
133.0
68.0
98.0
51.0
67.0
59.0
58.0
69.0
60.0
42.0
37.0
21.0
17.0
16.0
13.0
31.0
19.0
13.0
13.0
9.0
7.0
12.0
11.0
54.0
46.0
44.0
47.0
62.0
63.0
80.0
131.0
113.0
130.0
122.0
148.0
198.0
152.0
220.0
163.0
136.0
205.0
105.0
175.0
166.0
228.0
71.0
148.0
221.0
183.0
166.0
150.0
155.0
165.0
180.0
97.0
79.0
81.0
38.0
73.0
54.0
72.0
156.0
87.0
83.0
57.0
81.0
62.0
101.0
38.0
69.0
36.0
54.0
52.0
66.0
20.0
63.0
105.0
132.0
119.0
143.0
90.0
58.0
124.0
129.0
154.0
136.0
149.0
153.0
166.0
179.0
164.0
107.0
185.0
155.0
121.0
139.0
197.0
149.0
175.0
208.0
126.0
236.0
279.0
168.0
182.0
122.0
55.0
53.0
98.0
73.0
45.0
74.0
60.0
51.0
30.0
25.0
27.0
28.0
35.0
25.0
22.0
18.0
54.0
31.0
87.0
64.0
59.0
87.0
147.0
61.0
125.0
109.0
125.0
295.0
227.0
202.0
214.0
219.0
180.0
226.0
246.0
238.0
172.0
185.0
178.0
140.0
120.0
136.0
170.0
185.0
164.0
152.0
239.0
245.0
189.0
157.0
191.0
152.0
130.0
146.0
168.0
141.0
88.0
96.0
117.0
80.0
88.0
66.0
32.0
79.0
85.0
65.0
51.0
59.0
38.0
36.0
26.0
16.0
40.0
76.0
96.0
112.0
84.0
133.0
291.0
559.0
254.0
358.0
240.0
220.0
429.0
126.0
208.0
188.0
185.0
176.0
235.0
241.0
162.0
166.0
197.0
131.0
203.0
218.0
242.0
191.0
101.0
91.0
109.0
92.0
92.0
66.0
118.0
85.0
91.0
70.0
66.0
64.0
70.0
68.0
60.0
22.0
27.0
70.0
34.0
37.0
49.0
53.0
37.0
16.0
90.0
20.0
64.0
57.0
119.0
140.0
187.0
130.0
260.0
295.0
408.0
425.0
388.0
283.0
188.0
250.0
245.0
159.0
199.0
161.0
139.0
124.0
175.0
158.0
250.0
175.0
133.0
207.0
277.0
252.0
178.0
144.0
128.0
89.0
106.0
108.0
87.0
85.0
106.0
74.0
96.0
70.0
28.0
12.0
36.0
27.0
61.0
30.0
25.0
34.0
43.0
20.0
38.0
70.0
108.0
168.0
92.0
105.0
110.0
111.0
131.0
203.0
317.0
339.0
244.0
226.0
306.0
270.0
189.0
266.0
166.0
148.0
212.0
