판매수량
2.0
23.0
31.0
27.0
64.0
46.0
59.0
50.0
178.0
165.0
180.0
167.0
174.0
124.0
152.0
107.0
169.0
136.0
129.0
136.0
132.0
152.0
64.0
80.0
78.0
65.0
81.0
76.0
77.0
44.0
39.0
47.0
47.0
106.0
67.0
73.0
96.0
113.0
71.0
93.0
85.0
123.0
97.0
68.0
67.0
41.0
35.0
30.0
27.0
11.0
30.0
20.0
20.0
30.0
33.0
21.0
33.0
45.0
44.0
68.0
98.0
102.0
202.0
236.0
187.0
252.0
240.0
245.0
160.0
136.0
155.0
172.0
137.0
133.0
91.0
105.0
88.0
73.0
84.0
53.0
43.0
65.0
38.0
38.0
65.0
34.0
88.0
95.0
88.0
62.0
131.0
142.0
151.0
174.0
116.0
79.0
69.0
58.0
55.0
41.0
13.0
39.0
48.0
45.0
26.0
55.0
52.0
138.0
61.0
120.0
159.0
356.0
218.0
418.0
209.0
202.0
269.0
203.0
248.0
262.0
220.0
314.0
156.0
207.0
231.0
173.0
117.0
89.0
182.0
91.0
102.0
55.0
79.0
61.0
79.0
66.0
83.0
54.0
119.0
108.0
199.0
156.0
150.0
118.0
111.0
153.0
212.0
129.0
149.0
78.0
50.0
20.0
31.0
19.0
1.0
43.0
39.0
28.0
31.0
53.0
44.0
54.0
53.0
34.0
96.0
97.0
103.0
134.0
118.0
152.0
129.0
192.0
249.0
303.0
321.0
301.0
302.0
279.0
218.0
163.0
174.0
146.0
158.0
106.0
94.0
101.0
75.0
82.0
112.0
122.0
143.0
180.0
107.0
187.0
90.0
129.0
247.0
142.0
151.0
102.0
93.0
101.0
58.0
49.0
44.0
19.0
34.0
32.0
16.0
11.0
28.0
38.0
51.0
79.0
69.0
96.0
143.0
194.0
165.0
193.0
141.0
181.0
167.0
180.0
186.0
199.0
164.0
277.0
190.0
172.0
158.0
158.0
220.0
170.0
150.0
131.0
144.0
113.0
67.0
72.0
54.0
83.0
58.0
141.0
149.0
107.0
126.0
166.0
331.0
173.0
204.0
165.0
141.0
155.0
130.0
82.0
90.0
84.0
51.0
72.0
80.0
58.0
75.0
76.0
50.0
86.0
136.0
117.0
88.0
33.0
59.0
73.0
84.0
82.0
118.0
121.0
120.0
179.0
184.0
209.0
151.0
240.0
223.0
188.0
171.0
106.0
247.0
153.0
149.0
133.0
123.0
129.0
114.0
132.0
144.0
118.0
88.0
137.0
124.0
134.0
76.0
127.0
114.0
154.0
84.0
77.0
59.0
58.0
54.0
55.0
36.0
22.0
27.0
25.0
39.0
45.0
60.0
114.0
116.0
90.0
159.0
195.0
255.0
234.0
247.0
188.0
216.0
248.0
235.0
369.0
279.0
259.0
299.0
341.0
274.0
287.0
191.0
218.0
186.0
165.0
193.0
126.0
115.0
95.0
71.0
96.0
70.0
128.0
232.0
167.0
124.0
130.0
166.0
109.0
90.0
98.0
131.0
54.0
52.0
92.0
30.0
21.0
34.0
40.0
30.0
53.0
